"CubeId";"babilhypisdpua"
"PublishingDate";"2020-09-24 09:00"

"Date";"INLANDAUSLAND";"BANKENGRUPPE";"Value"
"2017";"VS";"G10";"10207.69833859"
"2017";"VS";"G15";"11487.67691859"
"2017";"VS";"G20";"416.86566883"
"2017";"VS";"G25";"12483.42446778"
"2017";"NE";"S10";"15563.1351057"
"2017";"NE";"G10";"7298.55718079"
"2017";"NE";"G15";"4339.15885135"
"2017";"NE";"G20";"295.51968039"
"2017";"NE";"G25";"1988.09668987"
"2017";"GE";"S10";"48738.84188312"
"2017";"GE";"G10";"10591.18513085"
"2017";"GE";"G15";"25362.17639765"
"2017";"GE";"G20";"521.14143623"
"2017";"GE";"G25";"3902.17781868"
"2017";"JU";"S10";"7381.34849432"
"2017";"JU";"G10";"2149.57630848"
"2017";"JU";"G15";"1661.60069949"
"2017";"JU";"G20";"667.15854513"
"2017";"JU";"G25";"2661.96799217"
"2018";"CHE1";"S10";"1009155.84171032"
"2018";"CHE1";"G10";"370719.90174262"
"2018";"CHE1";"G15";"267074.22593861"
"2018";"CHE1";"G20";"96874.91891601"
"2018";"CHE1";"G25";"179558.43223661"
"2018";"ZH";"S10";"191925.01401663"
"2018";"ZH";"G10";"87149.73425338"
"2018";"ZH";"G15";"61420.89674361"
"2018";"ZH";"G20";"12855.15320255"
"2018";"ZH";"G25";"14798.32190748"
"2018";"BE";"S10";"105771.76593057"
"2018";"BE";"G10";"22429.47942559"
"2018";"BE";"G15";"30824.61240723"
"2018";"BE";"G20";"25564.25786953"
"2018";"BE";"G25";"16718.04889448"
"2018";"LU";"S10";"47463.25797042"
"2018";"LU";"G10";"23070.405987"
"2018";"LU";"G15";"7556.08560996"
"2018";"LU";"G20";"5171.89154341"
"2018";"LU";"G25";"9805.70690342"
"2018";"UR";"S10";"4291.15096359"
"2018";"UR";"G10";"2314.06183952"
"2018";"UR";"G15";"585.09879613"
"2018";"UR";"G20";"40.43498667"
"2018";"UR";"G25";"1231.69937721"
"2018";"SZ";"S10";"23493.45533407"
"2018";"SZ";"G10";"12898.51126469"
"2018";"SZ";"G15";"4036.95411984"
"2018";"SZ";"G20";"1501.47897053"
"2018";"SZ";"G25";"3301.77057237"
"2018";"OW";"S10";"4663.45297221"
"2018";"OW";"G10";"3017.9784221"
"2018";"OW";"G15";"473.95361447"
"2018";"OW";"G20";"172.51442849"
"2018";"OW";"G25";"935.13368584"
"2018";"NW";"S10";"5380.48554754"
"2018";"NW";"G10";"3036.44014484"
"2018";"NW";"G15";"790.2588926"
"2018";"NW";"G20";"75.73060121"
"2018";"NW";"G25";"1332.40343437"
"2018";"GL";"S10";"4391.36905442"
"2018";"GL";"G10";"2424.82980866"
"2018";"GL";"G15";"502.12986047"
"2018";"GL";"G20";"522.28619321"
"2018";"GL";"G25";"635.60373307"
"2018";"ZG";"S10";"19221.38875278"
"2018";"ZG";"G10";"9987.01653634"
"2018";"ZG";"G15";"4733.15788483"
"2018";"ZG";"G20";"301.63744565"
"2018";"ZG";"G25";"3322.36823763"
"2018";"FR";"S10";"34699.4267545"
"2018";"FR";"G10";"13966.91154169"
"2018";"FR";"G15";"7337.81707635"
"2018";"FR";"G20";"1988.8534645"
"2018";"FR";"G25";"9162.1158949"
"2018";"SO";"S10";"32621.21540333"
"2018";"SO";"G10";"5409.00560163"
"2018";"SO";"G15";"6815.9326437"
"2018";"SO";"G20";"8065.43399966"
"2018";"SO";"G25";"9419.20242418"
"2018";"BS";"S10";"18220.70494423"
"2018";"BS";"G10";"7834.95097991"
"2018";"BS";"G15";"5176.3832745"
"2018";"BS";"G20";"456.1750497"
"2018";"BS";"G25";"1389.84710017"
"2018";"BL";"S10";"37505.53548325"
"2018";"BL";"G10";"17603.11859509"
"2018";"BL";"G15";"9330.1251103"
"2018";"BL";"G20";"1428.76449241"
"2018";"BL";"G25";"4527.02796532"
"2018";"SH";"S10";"9148.6226368"
"2018";"SH";"G10";"3903.13912414"
"2018";"SH";"G15";"1519.82214285"
"2018";"SH";"G20";"1881.55373325"
"2018";"SH";"G25";"1001.5898161"
"2018";"AR";"S10";"6394.8042156"
"2018";"AR";"G10";"2246.12098066"
"2018";"AR";"G15";"1325.55874276"
"2018";"AR";"G20";"444.34867854"
"2018";"AR";"G25";"2144.80709569"
"2018";"AI";"S10";"1896.62250564"
"2018";"AI";"G10";"1408.83049653"
"2018";"AI";"G15";"132.65818185"
"2018";"AI";"G20";"33.5606797"
"2018";"AI";"G25";"307.39219611"
"2018";"SG";"S10";"57707.31593689"
"2018";"SG";"G10";"21555.73644763"
"2018";"SG";"G15";"7213.92727815"
"2018";"SG";"G20";"5844.96017126"
"2018";"SG";"G25";"18643.62221721"
"2018";"GR";"S10";"33721.34481019"
"2018";"GR";"G10";"16334.36530776"
"2018";"GR";"G15";"8622.19555861"
"2018";"GR";"G20";"482.52614493"
"2018";"GR";"G25";"5722.83488469"
"2018";"AG";"S10";"87105.90002069"
"2018";"AG";"G10";"24905.61966294"
"2018";"AG";"G15";"14310.11070324"
"2018";"AG";"G20";"23898.9876879"
"2018";"AG";"G25";"18576.87506756"
"2018";"TG";"S10";"35893.1907206"
"2018";"TG";"G10";"17483.90245871"
"2018";"TG";"G15";"4584.02941844"
"2018";"TG";"G20";"951.20884308"
"2018";"TG";"G25";"11150.96668319"
"2018";"TI";"S10";"49315.26399032"
"2018";"TI";"G10";"10628.67636488"
"2018";"TI";"G15";"14605.72970145"
"2018";"TI";"G20";"396.27367254"
"2018";"TI";"G25";"12669.6537928"
"2018";"VD";"S10";"84817.84196581"
"2018";"VD";"G10";"29813.24533741"
"2018";"VD";"G15";"31257.95988628"
"2018";"VD";"G20";"2805.19343195"
"2018";"VD";"G25";"10649.48630847"
"2018";"VS";"S10";"38674.27932337"
"2018";"VS";"G10";"10642.26604329"
"2018";"VS";"G15";"11684.53771729"
"2018";"VS";"G20";"428.88022009"
"2018";"VS";"G25";"13062.58803326"
"2018";"NE";"S10";"16003.44052078"
"2018";"NE";"G10";"7463.78288626"
"2018";"NE";"G15";"4463.89136156"
"2018";"NE";"G20";"323.48530974"
"2018";"NE";"G25";"2044.83742575"
"2018";"GE";"S10";"51140.13202305"
"2018";"GE";"G10";"10899.85334894"
"2018";"GE";"G15";"26088.1843881"
"2018";"GE";"G20";"564.12536423"
"2018";"GE";"G25";"4236.86939465"
"2018";"JU";"S10";"7688.85991304"
"2018";"JU";"G10";"2291.91888303"
"2018";"JU";"G15";"1682.21482403"
"2018";"JU";"G20";"675.20273128"
"2018";"JU";"G25";"2767.65919069"
"2019";"CHE1";"S10";"1041570.61838995"
"2019";"CHE1";"G10";"386370.35707847"
"2019";"CHE1";"G15";"271192.67866816"
"2019";"CHE1";"G20";"99946.13680226"
"2019";"CHE1";"G25";"185290.51447633"
"2019";"ZH";"S10";"197071.66569722"
"2019";"ZH";"G10";"91126.15297811"
"2019";"ZH";"G15";"60859.93578231"
"2019";"ZH";"G20";"13379.64905413"
"2019";"ZH";"G25";"15436.69752877"
"2019";"BE";"S10";"108226.86378382"
"2019";"BE";"G10";"23373.23899143"
"2019";"BE";"G15";"30760.7461629"
"2019";"BE";"G20";"26340.41833734"
"2019";"BE";"G25";"17087.86939713"
"2019";"LU";"S10";"49148.04402281"
"2019";"LU";"G10";"24086.31680438"
"2019";"LU";"G15";"7696.68221669"
"2019";"LU";"G20";"5256.51663353"
"2019";"LU";"G25";"10130.78385958"
"2019";"UR";"S10";"4380.32371148"
"2019";"UR";"G10";"2314.70478536"
"2019";"UR";"G15";"628.20242772"
"2019";"UR";"G20";"48.78467923"
"2019";"UR";"G25";"1265.60015532"
"2019";"SZ";"S10";"24241.43574898"
"2019";"SZ";"G10";"13348.87668363"
"2019";"SZ";"G15";"4184.02962134"
"2019";"SZ";"G20";"1535.65081495"
"2019";"SZ";"G25";"3398.16244403"
"2019";"OW";"S10";"4879.92166733"
"2019";"OW";"G10";"3151.15075047"
"2019";"OW";"G15";"508.67970247"
"2019";"OW";"G20";"185.60810375"
"2019";"OW";"G25";"960.32689084"
"2019";"NW";"S10";"5492.88008193"
"2019";"NW";"G10";"3106.5248801"
"2019";"NW";"G15";"773.281102"
"2019";"NW";"G20";"82.43598871"
"2019";"NW";"G25";"1380.84460408"
"2019";"GL";"S10";"4458.94630413"
"2019";"GL";"G10";"2453.55770235"
"2019";"GL";"G15";"490.31862945"
"2019";"GL";"G20";"540.46929317"
"2019";"GL";"G25";"654.05540372"
"2019";"ZG";"S10";"19606.54645262"
"2019";"ZG";"G10";"10204.63554906"
"2019";"ZG";"G15";"4855.43733502"
"2019";"ZG";"G20";"311.71862197"
"2019";"ZG";"G25";"3358.35403233"
"2019";"FR";"S10";"36291.65625065"
"2019";"FR";"G10";"14794.33039999"
"2019";"FR";"G15";"7567.92902959"
"2019";"FR";"G20";"2069.14912815"
"2019";"FR";"G25";"9548.68863013"
"2019";"SO";"S10";"33563.32007224"
"2019";"SO";"G10";"5774.45997961"
"2019";"SO";"G15";"6895.02392271"
"2019";"SO";"G20";"8186.01996714"
"2019";"SO";"G25";"9643.96014204"
"2019";"BS";"S10";"18809.49854372"
"2019";"BS";"G10";"8208.75487773"
"2019";"BS";"G15";"5247.72710607"
"2019";"BS";"G20";"488.7550435"
"2019";"BS";"G25";"1454.53878982"
"2019";"BL";"S10";"39054.14212903"
"2019";"BL";"G10";"18569.93240013"
"2019";"BL";"G15";"9560.70085394"
"2019";"BL";"G20";"1546.54973758"
"2019";"BL";"G25";"4661.91154668"
"2019";"SH";"S10";"9278.33795039"
"2019";"SH";"G10";"3936.15666183"
"2019";"SH";"G15";"1461.10102259"
"2019";"SH";"G20";"1929.01265982"
"2019";"SH";"G25";"1072.28831936"
"2019";"AR";"S10";"6520.20764582"
"2019";"AR";"G10";"2317.59059548"
"2019";"AR";"G15";"1290.03547023"
"2019";"AR";"G20";"463.53858182"
"2019";"AR";"G25";"2200.35748926"
"2019";"AI";"S10";"1992.9065059"
"2019";"AI";"G10";"1450.50508908"
"2019";"AI";"G15";"172.45808242"
"2019";"AI";"G20";"34.09276095"
"2019";"AI";"G25";"318.82264693"
"2019";"SG";"S10";"59851.35243653"
"2019";"SG";"G10";"22708.77763338"
"2019";"SG";"G15";"7208.46939908"
"2019";"SG";"G20";"6112.52997355"
"2019";"SG";"G25";"19193.3963552"
"2019";"GR";"S10";"34365.19222918"
"2019";"GR";"G10";"16678.77046888"
"2019";"GR";"G15";"8711.65112781"
"2019";"GR";"G20";"516.39741493"
"2019";"GR";"G25";"5861.81108223"
"2019";"AG";"S10";"89938.90558787"
"2019";"AG";"G10";"25940.77776805"
"2019";"AG";"G15";"14844.4987437"
"2019";"AG";"G20";"24365.68854631"
"2019";"AG";"G25";"19031.98532605"
"2019";"TG";"S10";"37159.57030799"
"2019";"TG";"G10";"18155.79052272"
"2019";"TG";"G15";"4563.40339653"
"2019";"TG";"G20";"1001.76811906"
"2019";"TG";"G25";"11588.75529798"
"2019";"TI";"S10";"50684.04326835"
"2019";"TI";"G10";"11100.38125489"
"2019";"TI";"G15";"14886.18457728"
"2019";"TI";"G20";"443.82798123"
"2019";"TI";"G25";"13093.62257049"
"2019";"VD";"S10";"88451.28248205"
"2019";"VD";"G10";"31015.31368204"
"2019";"VD";"G15";"32625.75316003"
"2019";"VD";"G20";"2974.95290059"
"2019";"VD";"G25";"10969.11134532"
"2019";"VS";"S10";"40481.00036272"
"2019";"VS";"G10";"11075.05284064"
"2019";"VS";"G15";"12366.98842073"
"2019";"VS";"G20";"455.7474329"
"2019";"VS";"G25";"13666.73264352"
"2019";"NE";"S10";"16579.33093531"
"2019";"NE";"G10";"7614.5722661"
"2019";"NE";"G15";"4520.17228783"
"2019";"NE";"G20";"345.37155556"
"2019";"NE";"G25";"2128.9850351"
"2019";"GE";"S10";"53118.65319653"
"2019";"GE";"G10";"11470.28550603"
"2019";"GE";"G15";"26797.19268037"
"2019";"GE";"G20";"649.02403606"
"2019";"GE";"G25";"4341.64527747"
"2019";"JU";"S10";"7924.59101535"
"2019";"JU";"G10";"2393.74600703"
"2019";"JU";"G15";"1716.07640735"
"2019";"JU";"G20";"682.45943634"
"2019";"JU";"G25";"2841.20766297"
